Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-08-03;Venta Tienda Sin Doc;349.0;Almacen Punto de Ventas 1;0.0;300.0;150.0;0.0;0.0;300.0;150.0;1.0;JEF;Presencial;Sector A
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-08-15;Venta Tienda Sin Doc;375.0;Almacen Punto de Ventas 1;0.0;12.0;138.0;0.0;0.0;12.0;138.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-08-23;Salida por Consumo;700000472.0;Almacen Punto de Ventas 1;0.0;20.0;118.0;0.0;0.0;20.0;118.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-09-03;Ajuste de Salida;38.0;Almacen Central;0.0;6.0;112.0;0.0;0.0;6.0;112.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-09-07;Entrada por Producci;443.0;Almacen Central;80.0;0.0;192.0;1.0;80.0;0.0;192.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-09-07;Guía de remisión - R;100003799.0;Almacen Central;0.0;80.0;112.0;0.0;0.0;80.0;112.0;1.0;CIM;Online;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-10-03;Entrada por Producci;498.0;Almacen Central;60.0;0.0;172.0;1.0;60.0;0.0;172.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-10-03;Guía de remisión - R;100003853.0;Almacen Central;0.0;60.0;112.0;0.0;0.0;60.0;112.0;1.0;ELCONSI;Presencial;Sector A
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-10-18;Traspaso entre Almac;134.0;Almacen Punto de Ventas 1;0.0;1.0;111.0;0.0;0.0;1.0;111.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-10-18;Traspaso entre Almac;134.0;Almacen Central;1.0;0.0;112.0;0.0;1.0;0.0;112.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-10-18;Salida Producto Term;12.0;Almacen Central;0.0;1.0;111.0;0.0;0.0;1.0;111.0;1.0;SETECOM AIR;Presencial;Sector B
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-10-21;Entrada por Producci;535.0;Almacen Central;40.0;0.0;151.0;1.0;40.0;0.0;151.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-10-21;Guía de remisión - R;100003887.0;Almacen Central;0.0;40.0;111.0;0.0;0.0;40.0;111.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-03;Ajuste de Entrada;47.0;Almacen Punto de Ventas 1;4.0;0.0;115.0;1.0;4.0;0.0;115.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-07;Traspaso entre Almac;144.0;Almacen Punto de Ventas 1;0.0;50.0;65.0;0.0;0.0;50.0;65.0;1.0;DRAGON;Presencial;Sector B
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-07;Traspaso entre Almac;144.0;Almacen Central;50.0;0.0;115.0;0.0;50.0;0.0;115.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-07;Guía de remisión - R;100003911.0;Almacen Central;0.0;50.0;65.0;0.0;0.0;50.0;65.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-16;Entrada por Producci;590.0;Almacen Central;35.0;0.0;100.0;1.0;35.0;0.0;100.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-16;Traspaso entre Almac;149.0;Almacen Punto de Ventas 1;0.0;65.0;35.0;0.0;0.0;65.0;35.0;1.0;JEF;Presencial;Sector A
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-16;Traspaso entre Almac;149.0;Almacen Central;65.0;0.0;100.0;0.0;65.0;0.0;100.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-16;Guía de remisión - R;100003934.0;Almacen Central;0.0;100.0;0.0;0.0;0.0;100.0;0.0;1.0;DRAGON;Online;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-17;Entrada por Producci;594.0;Almacen Central;5.0;0.0;5.0;1.0;5.0;0.0;5.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-21;Entrada por Producci;605.0;Almacen Central;50.0;0.0;55.0;1.0;50.0;0.0;55.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-21;Guía de remisión - R;100003943.0;Almacen Central;0.0;50.0;5.0;0.0;0.0;50.0;5.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-11-25;Entrada por Producci;621.0;Almacen Central;8.0;0.0;13.0;1.0;8.0;0.0;13.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-12-29;Ajuste de Entrada;60.0;Almacen Central;1.0;0.0;14.0;1.0;1.0;0.0;14.0;1.0;;;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-12-29;Guía de remisión - R;100004024.0;Almacen Central;0.0;14.0;0.0;0.0;0.0;14.0;0.0;1.0;SETECOM AIR;Online;
CP-00012;CAJA DE PASE 100X100X50MM  3/4 (F.G. 1.50).;2022-12-29;Guía de remisión - R;100004024.0;Almacen Punto de Ventas 1;14.0;0.0;14.0;0.0;14.0;0.0;14.0;1.0;;;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2021-12-02;Saldo Anterior;;;;0.0;10.0;;;;10.0;1.0;;;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-01-18;Salida por Consumo;101.0;Almacen Punto de Ventas 1;0.0;3.0;7.0;0.0;0.0;3.0;7.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-07;Entrada por Producci;177.0;Almacen Central;200.0;0.0;207.0;1.0;200.0;0.0;207.0;1.0;;;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-07;Guía de remisión - R;100003520.0;Almacen Central;0.0;200.0;7.0;0.0;0.0;200.0;7.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-07;Guía de remisión - R;100003520.0;Almacen Punto de Ventas 1;200.0;0.0;207.0;0.0;200.0;0.0;207.0;1.0;;;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-09;Venta Tienda Sin Doc;170.0;Almacen Punto de Ventas 1;0.0;6.0;201.0;0.0;0.0;6.0;201.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-11;Entrada por Producci;183.0;Almacen Central;24.0;0.0;225.0;1.0;24.0;0.0;225.0;1.0;;;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-11;Guía de remisión - R;100003526.0;Almacen Central;0.0;24.0;201.0;0.0;0.0;24.0;201.0;1.0;SETECOM AIR;Presencial;Sector B
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-11;Guía de remisión - R;100003526.0;Almacen Punto de Ventas 1;24.0;0.0;225.0;0.0;24.0;0.0;225.0;1.0;;;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-12;Salida por Consumo;500001036.0;Almacen Punto de Ventas 1;0.0;10.0;215.0;0.0;0.0;10.0;215.0;1.0;JEF;Presencial;Sector A
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-12;Salida por Consumo;500001038.0;Almacen Punto de Ventas 1;0.0;2.0;213.0;0.0;0.0;2.0;213.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-25;Salida por Consumo;500001084.0;Almacen Punto de Ventas 1;0.0;50.0;163.0;0.0;0.0;50.0;163.0;1.0;SETECOM AIR;Online;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-25;Salida por Consumo;500001089.0;Almacen Punto de Ventas 1;0.0;50.0;113.0;0.0;0.0;50.0;113.0;1.0;CIM;Presencial;Sector B
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-28;Venta Tienda Sin Doc;195.0;Almacen Punto de Ventas 1;0.0;2.0;111.0;0.0;0.0;2.0;111.0;1.0;DRAGON;Online;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-04-30;Salida por Consumo;500001122.0;Almacen Punto de Ventas 1;0.0;20.0;91.0;0.0;0.0;20.0;91.0;1.0;Madrid INMOBILIARIA;Online;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-05-02;Salida por Consumo;500001125.0;Almacen Punto de Ventas 1;0.0;10.0;81.0;0.0;0.0;10.0;81.0;1.0;ELCONSI;Presencial;Sector A
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-05-03;Entrada por Compra -;50.0;Almacen Punto de Ventas 1;176.0;0.0;257.0;2.3;404.8;0.0;485.8;1.890272;;;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-05-03;Salida por Consumo;500001127.0;Almacen Punto de Ventas 1;0.0;250.0;7.0;0.0;0.0;472.57;13.23;1.890272;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2022-05-30;Ajuste de Salida;20.0;Almacen Central;0.0;7.0;0.0;0.0;0.0;13.23;0.0;1.890272;SETECOM AIR;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2021-10-13;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-03-01;Entrada por Producci;92.0;Almacen Central;6.0;0.0;6.0;1.0;6.0;0.0;6.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-03-01;Guía de remisión - R;100003434.0;Almacen Central;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-03-01;Guía de remisión - R;100003434.0;Almacen Punto de Ventas 1;6.0;0.0;6.0;0.0;6.0;0.0;6.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-03-01;Salida por Consumo;500000813.0;Almacen Punto de Ventas 1;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0;JEF;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-05-06;Entrada por Producci;225.0;Almacen Central;50.0;0.0;50.0;1.0;50.0;0.0;50.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-05-06;Guía de remisión - R;100003571.0;Almacen Central;0.0;50.0;0.0;0.0;0.0;50.0;0.0;1.0;Madrid INMOBILIARIA;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-05-06;Guía de remisión - R;100003571.0;Almacen Punto de Ventas 1;50.0;0.0;50.0;0.0;50.0;0.0;50.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-05-09;Venta Tienda Sin Doc;215.0;Almacen Punto de Ventas 1;0.0;9.0;41.0;0.0;0.0;9.0;41.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-05-13;Salida por Consumo;700000018.0;Almacen Punto de Ventas 1;0.0;5.0;36.0;0.0;0.0;5.0;36.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-05-18;Salida por Consumo;700000038.0;Almacen Punto de Ventas 1;0.0;20.0;16.0;0.0;0.0;20.0;16.0;1.0;CIM;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-05-21;Salida por Consumo;700000047.0;Almacen Punto de Ventas 1;0.0;16.0;0.0;0.0;0.0;16.0;0.0;1.0;DRAGON;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-05-30;Ajuste de Entrada;18.0;Almacen Central;7.0;0.0;7.0;1.0;7.0;0.0;7.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-07-25;Guía de remisión - R;100003711.0;Almacen Central;0.0;6.0;1.0;0.0;0.0;6.0;1.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-07-25;Guía de remisión - R;100003711.0;Almacen Punto de Ventas 1;6.0;0.0;7.0;0.0;6.0;0.0;7.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-07-27;Salida por Consumo;700000371.0;Almacen Punto de Ventas 1;0.0;5.0;2.0;0.0;0.0;5.0;2.0;1.0;ELCONSI;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-08-08;Salida por Consumo;700000408.0;Almacen Punto de Ventas 1;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-09-09;Entrada por Producci;447.0;Almacen Central;3.0;0.0;4.0;1.0;3.0;0.0;4.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-09-21;Entrada por Producci;478.0;Almacen Central;300.0;0.0;304.0;1.0;300.0;0.0;304.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-09-21;Guía de remisión - R;100003833.0;Almacen Central;0.0;300.0;4.0;0.0;0.0;300.0;4.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-09-21;Guía de remisión - R;100003833.0;Almacen Punto de Ventas 1;300.0;0.0;304.0;0.0;300.0;0.0;304.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-09-21;Entrada por Producci;480.0;Almacen Central;32.0;0.0;336.0;1.0;32.0;0.0;336.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-09-26;Salida por Consumo;700000612.0;Almacen Punto de Ventas 1;0.0;100.0;236.0;0.0;0.0;100.0;236.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-05;Entrada por Producci;499.0;Almacen Central;608.0;0.0;844.0;1.0;608.0;0.0;844.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-05;Guía de remisión - R;100003858.0;Almacen Central;0.0;608.0;236.0;0.0;0.0;608.0;236.0;1.0;SETECOM AIR;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-05;Guía de remisión - R;100003858.0;Almacen Punto de Ventas 1;608.0;0.0;844.0;0.0;608.0;0.0;844.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-07;Venta Tienda Sin Doc;465.0;Almacen Punto de Ventas 1;0.0;60.0;784.0;0.0;0.0;60.0;784.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-11;Salida por Consumo;700000686.0;Almacen Punto de Ventas 1;0.0;20.0;764.0;0.0;0.0;20.0;764.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-15;Salida por Consumo;700000709.0;Almacen Punto de Ventas 1;0.0;30.0;734.0;0.0;0.0;30.0;734.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-21;Salida por Consumo;700000749.0;Almacen Punto de Ventas 1;0.0;30.0;704.0;0.0;0.0;30.0;704.0;1.0;JEF;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-24;Salida por Consumo;700000763.0;Almacen Punto de Ventas 1;0.0;12.0;692.0;0.0;0.0;12.0;692.0;1.0;CIM;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-26;Salida por Consumo;700000783.0;Almacen Punto de Ventas 1;0.0;30.0;662.0;0.0;0.0;30.0;662.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-28;Salida por Consumo;700000796.0;Almacen Punto de Ventas 1;0.0;10.0;652.0;0.0;0.0;10.0;652.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-10-31;Salida por Consumo;700000813.0;Almacen Punto de Ventas 1;0.0;50.0;602.0;0.0;0.0;50.0;602.0;1.0;DRAGON;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-11-04;Salida por Consumo;700000836.0;Almacen Punto de Ventas 1;0.0;25.0;577.0;0.0;0.0;25.0;577.0;1.0;SETECOM AIR;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-11-09;Salida por Consumo;700000864.0;Almacen Punto de Ventas 1;0.0;1.0;576.0;0.0;0.0;1.0;576.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-11-10;Salida por Consumo;700000871.0;Almacen Punto de Ventas 1;0.0;50.0;526.0;0.0;0.0;50.0;526.0;1.0;CIM;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-11-14;Venta Tienda Sin Doc;547.0;Almacen Punto de Ventas 1;0.0;4.0;522.0;0.0;0.0;4.0;522.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-11-16;Salida por Consumo;700000915.0;Almacen Punto de Ventas 1;0.0;4.0;518.0;0.0;0.0;4.0;518.0;1.0;DRAGON;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-11-19;Salida por Consumo;700000939.0;Almacen Punto de Ventas 1;0.0;40.0;478.0;0.0;0.0;40.0;478.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-11-21;Venta Tienda Sin Doc;561.0;Almacen Punto de Ventas 1;0.0;50.0;428.0;0.0;0.0;50.0;428.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-11-23;Salida por Consumo;700000968.0;Almacen Punto de Ventas 1;0.0;2.0;426.0;0.0;0.0;2.0;426.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-11-24;Venta Tienda Sin Doc;574.0;Almacen Punto de Ventas 1;0.0;34.0;392.0;0.0;0.0;34.0;392.0;1.0;Madrid INMOBILIARIA;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-03;Salida por Consumo;700001034.0;Almacen Punto de Ventas 1;0.0;17.0;375.0;0.0;0.0;17.0;375.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-15;Salida por Consumo;700001083.0;Almacen Punto de Ventas 1;0.0;20.0;355.0;0.0;0.0;20.0;355.0;1.0;ELCONSI;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-17;Salida por Consumo;700001094.0;Almacen Punto de Ventas 1;0.0;20.0;335.0;0.0;0.0;20.0;335.0;1.0;SETECOM AIR;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-19;Salida por Consumo;700001102.0;Almacen Punto de Ventas 1;0.0;30.0;305.0;0.0;0.0;30.0;305.0;1.0;SETECOM AIR;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-20;Venta Tienda Sin Doc;624.0;Almacen Punto de Ventas 1;0.0;7.0;298.0;0.0;0.0;7.0;298.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-26;Venta Tienda Sin Doc;635.0;Almacen Punto de Ventas 1;0.0;5.0;293.0;0.0;0.0;5.0;293.0;1.0;CIM;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-28;Salida por Consumo;700001151.0;Almacen Punto de Ventas 1;0.0;25.0;268.0;0.0;0.0;25.0;268.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-29;Salida por Consumo;700001156.0;Almacen Punto de Ventas 1;0.0;10.0;258.0;0.0;0.0;10.0;258.0;1.0;DRAGON;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-29;Guía de remisión - R;100004024.0;Almacen Central;0.0;36.0;222.0;0.0;0.0;36.0;222.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-29;Guía de remisión - R;100004024.0;Almacen Punto de Ventas 1;36.0;0.0;258.0;0.0;36.0;0.0;258.0;1.0;;;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-29;Salida por Consumo;700001158.0;Almacen Punto de Ventas 1;0.0;50.0;208.0;0.0;0.0;50.0;208.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CP-00014;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.75).;2022-12-29;Salida por Consumo;700001159.0;Almacen Punto de Ventas 1;0.0;100.0;108.0;0.0;0.0;100.0;108.0;1.0;SETECOM AIR;Online;
CP-00015;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CP-00015;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.90);2022-09-15;Entrada por Producci;466.0;Almacen Central;150.0;0.0;150.0;1.0;150.0;0.0;150.0;1.0;;;
CP-00015;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.90);2022-09-15;Guía de remisión - R;100003818.0;Almacen Central;0.0;150.0;0.0;0.0;0.0;150.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CP-00016;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.15);2021-02-03;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2021-11-11;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2022-02-18;Entrada por Producci;82.0;Almacen Central;21.0;0.0;21.0;1.0;21.0;0.0;21.0;1.0;;;
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2022-02-18;Guía de remisión - R;42.0;Almacen Central;0.0;21.0;0.0;0.0;0.0;21.0;0.0;1.0;ELCONSI;Online;
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2022-02-18;Guía de remisión - R;42.0;Almacen Punto de Ventas 1;21.0;0.0;21.0;0.0;21.0;0.0;21.0;1.0;;;
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2022-02-26;Salida por Consumo;500000785.0;Almacen Punto de Ventas 1;0.0;21.0;0.0;0.0;0.0;21.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2022-05-18;Entrada por Producci;243.0;Almacen Central;20.0;0.0;20.0;1.0;20.0;0.0;20.0;1.0;;;
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2022-05-18;Guía de remisión - R;100003591.0;Almacen Central;0.0;20.0;0.0;0.0;0.0;20.0;0.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2022-06-28;Entrada por Producci;318.0;Almacen Central;10.0;0.0;10.0;1.0;10.0;0.0;10.0;1.0;;;
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2022-06-28;Guía de remisión - R;100003669.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0;CIM;Online;
CP-00017;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.20).;2022-07-26;Entrada por Producci;364.0;Almacen Central;6.0;0.0;6.0;1.0;6.0;0.0;6.0;1.0;;;
