Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-09-25;Salida por Consumo;700005611.0;Almacen Punto de Ventas 1;0.0;125.0;27.0;0.0;0.0;125.0;27.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-09-30;Entrada por Producci;737.0;Almacen Central;100.0;0.0;127.0;1.0;100.0;0.0;127.0;1.0;;;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-09-30;GUIA ELECTRONICA-REM;100001065.0;Almacen Central;0.0;100.0;27.0;0.0;0.0;100.0;27.0;1.0;NEVADO CONSTRUCTORA;Online;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-09-30;GUIA ELECTRONICA-REM;100001065.0;Almacen Punto de Ventas 1;100.0;0.0;127.0;0.0;100.0;0.0;127.0;1.0;;;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-10-02;Salida por Consumo;700005684.0;Almacen Punto de Ventas 1;0.0;100.0;27.0;0.0;0.0;100.0;27.0;1.0;SETECOM AIR;Presencial;Sector B
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-10-14;Entrada por Producci;772.0;Almacen Central;100.0;0.0;127.0;1.0;100.0;0.0;127.0;1.0;;;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-10-14;GUIA ELECTRONICA-REM;100001100.0;Almacen Central;0.0;100.0;27.0;0.0;0.0;100.0;27.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-10-14;GUIA ELECTRONICA-REM;100001100.0;Almacen Punto de Ventas 1;100.0;0.0;127.0;0.0;100.0;0.0;127.0;1.0;;;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-10-14;Salida por Consumo;700005812.0;Almacen Punto de Ventas 1;0.0;100.0;27.0;0.0;0.0;100.0;27.0;1.0;JEF;Online;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-10-16;Entrada por Producci;785.0;Almacen Central;2.0;0.0;29.0;1.0;2.0;0.0;29.0;1.0;;;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-10-19;Salida por Consumo;700005883.0;Almacen Punto de Ventas 1;0.0;8.0;21.0;0.0;0.0;8.0;21.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-10-29;Ajuste de Salida de ;305.0;Almacen Punto de Ventas 1;0.0;19.0;2.0;0.0;0.0;19.0;2.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-11-04;Entrada por Producci;846.0;Almacen Central;300.0;0.0;302.0;1.0;300.0;0.0;302.0;1.0;;;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-11-05;GUIA ELECTRONICA-REM;100001146.0;Almacen Central;0.0;100.0;202.0;0.0;0.0;100.0;202.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-11-05;GUIA ELECTRONICA-REM;100001146.0;Almacen Punto de Venta 2;100.0;0.0;302.0;0.0;100.0;0.0;302.0;1.0;;;
CP-00018;CAJA DE PASE 100X100X50MM CIEGA (F. G. 1.50).;2024-11-30;Ajuste de Salida de ;336.0;Almacen Central;0.0;200.0;102.0;0.0;0.0;200.0;102.0;1.0;SETECOM AIR;Online;
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";2023-04-12;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.9492;;;
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";2024-03-12;Entrada por Producci;214.0;Almacen Central;150.0;0.0;150.0;1.0;150.0;0.0;150.0;1.0;;;
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";2024-03-12;GUIA ELECTRONICA-REM;100000667.0;Almacen Central;0.0;150.0;0.0;0.0;0.0;150.0;0.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";2024-03-12;GUIA ELECTRONICA-REM;100000667.0;Almacen Punto de Ventas 1;150.0;0.0;150.0;0.0;150.0;0.0;150.0;1.0;;;
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";2024-03-12;Salida por Consumo;700004001.0;Almacen Punto de Ventas 1;0.0;150.0;0.0;0.0;0.0;150.0;0.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";2024-03-13;Entrada por Producci;212.0;Almacen Central;150.0;0.0;150.0;1.0;150.0;0.0;150.0;1.0;;;
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";2024-03-13;Ajuste de Salida de ;11.0;Almacen Central;0.0;150.0;0.0;0.0;0.0;150.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CP-00019;"CAJA DE PASE 100X100X50MM  1"" (F. G. 0.75).";2024-12-13;Entrada por Producci;938.0;Almacen Central;240.0;0.0;240.0;1.0;240.0;0.0;240.0;1.0;;;
CP-00020;"CAJA DE PASE 100X100X50MM  1"" (F. G.0.90)";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2023-11-13;Saldo Anterior;;;;0.0;0.0;;;;0.0;3.813333;;;
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-04-08;Ajuste de Entrada Ca;43.0;Almacen Central;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;;
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-06-28;Entrada por Compra -;195.0;Almacen Punto de Ventas 1;20.0;0.0;21.0;3.559322;71.19;0.0;72.19;3.437619;;;
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-06-28;Venta Tienda Sin Doc;374.0;Almacen Punto de Ventas 1;0.0;20.0;1.0;0.0;0.0;68.75;3.44;3.437619;DRAGON;Presencial;Sector A
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-08-10;Entrada por Compra -;270.0;Almacen Punto de Ventas 1;10.0;0.0;11.0;3.813559;38.14;0.0;41.58;3.779783;;;
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-08-10;Salida por Consumo;700005181.0;Almacen Punto de Ventas 1;0.0;10.0;1.0;0.0;0.0;37.8;3.78;3.779783;SETECOM AIR;Presencial;Sector A
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-10-05;Entrada por Producci;752.0;Almacen Central;50.0;0.0;51.0;1.0;50.0;0.0;53.78;1.054505;;;
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-10-05;GUIA ELECTRONICA-REM;100001081.0;Almacen Central;0.0;50.0;1.0;0.0;0.0;52.73;1.05;1.054505;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-10-05;GUIA ELECTRONICA-REM;100001081.0;Almacen Punto de Ventas 1;50.0;0.0;51.0;0.0;52.73;0.0;53.78;1.054505;;;
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-10-07;Salida por Consumo;700005769.0;Almacen Punto de Ventas 1;0.0;50.0;1.0;0.0;0.0;52.73;1.05;1.054505;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-10-12;Entrada por Compra -;365.0;Almacen Punto de Ventas 1;20.0;0.0;21.0;3.728813;74.58;0.0;75.63;3.601643;;;
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-10-12;Salida por Consumo;700005807.0;Almacen Punto de Ventas 1;0.0;20.0;1.0;0.0;0.0;72.03;3.6;3.601643;ELCONSI;Presencial;Sector B
CP-00021;"CAJA DE PASE 100X100X50MM  1"" (F. G.1.20).";2024-11-21;Entrada por Producci;893.0;Almacen Central;240.0;0.0;241.0;1.0;240.0;0.0;243.6;1.010795;;;
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";2023-04-27;Saldo Anterior;;;;0.0;1.0;;;;1.0;1.0;;;
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";2024-04-22;Ajuste de Salida de ;144.0;Almacen Punto de Ventas 1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";2024-10-15;Entrada por Producci;775.0;Almacen Central;150.0;0.0;150.0;1.0;150.0;0.0;150.0;1.0;;;
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";2024-10-15;GUIA ELECTRONICA-REM;100001103.0;Almacen Central;0.0;150.0;0.0;0.0;0.0;150.0;0.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";2024-10-15;GUIA ELECTRONICA-REM;100001103.0;Almacen Punto de Ventas 1;150.0;0.0;150.0;0.0;150.0;0.0;150.0;1.0;;;
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";2024-10-16;Salida por Consumo;700005844.0;Almacen Punto de Ventas 1;0.0;150.0;0.0;0.0;0.0;150.0;0.0;1.0;CIM;Presencial;Sector B
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";2024-10-16;Entrada por Producci;785.0;Almacen Central;3.0;0.0;3.0;1.0;3.0;0.0;3.0;1.0;;;
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";2024-12-13;Entrada por Producci;936.0;Almacen Central;80.0;0.0;83.0;1.0;80.0;0.0;83.0;1.0;;;
CP-00022;"CAJA DE PASE 100X100X50MM   1"" (F.G. 1.50).";2024-12-13;GUIA ELECTRONICA-REM;100001210.0;Almacen Central;0.0;80.0;3.0;0.0;0.0;80.0;3.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
CP-00023;CAJA DE PASE 150X150X40MM (F. G. 0.75);2022-06-04;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2023-12-29;Saldo Anterior;;;;0.0;202.0;;;;333.59;1.229694;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-05;Salida por Consumo;700003466.0;Almacen Punto de Ventas 1;0.0;1.0;201.0;0.0;0.0;1.23;332.36;1.229694;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-05;Venta Tienda Sin Doc;14.0;Almacen Punto de Ventas 1;0.0;2.0;199.0;0.0;0.0;2.46;329.9;1.229694;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-08;Salida por Consumo;700003480.0;Almacen Punto de Ventas 1;0.0;6.0;193.0;0.0;0.0;7.38;322.52;1.229694;SETECOM AIR;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-09;Venta Tienda Sin Doc;22.0;Almacen Punto de Ventas 1;0.0;6.0;187.0;0.0;0.0;7.38;315.14;1.229694;PROCISA INGENIEROS S.A.C.;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-09;Salida por Consumo;700003496.0;Almacen Punto de Ventas 1;0.0;10.0;177.0;0.0;0.0;12.3;302.84;1.229694;DRAGON;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-10;Salida por Consumo;700003500.0;Almacen Punto de Ventas 1;0.0;12.0;165.0;0.0;0.0;14.76;288.08;1.229694;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-11;Salida por Consumo;700003508.0;Almacen Punto de Ventas 1;0.0;2.0;163.0;0.0;0.0;2.46;285.62;1.229694;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-11;Salida por Consumo;700003518.0;Almacen Punto de Ventas 1;0.0;40.0;123.0;0.0;0.0;49.19;236.43;1.229694;DRAGON;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-11;Venta Tienda Sin Doc;31.0;Almacen Punto de Ventas 1;0.0;10.0;113.0;0.0;0.0;12.3;224.13;1.229694;NEVADO CONSTRUCTORA;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-11;Venta Tienda Sin Doc;34.0;Almacen Punto de Ventas 1;0.0;4.0;109.0;0.0;0.0;4.92;219.21;1.229694;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-15;Entrada por Compra -;7.0;Almacen Punto de Ventas 1;10.0;0.0;119.0;5.423728;54.24;0.0;273.45;1.582156;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-15;Salida por Consumo;700003546.0;Almacen Punto de Ventas 1;0.0;6.0;113.0;0.0;0.0;9.49;263.96;1.582156;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-15;Venta Tienda Sin Doc;42.0;Almacen Punto de Ventas 1;0.0;2.0;111.0;0.0;0.0;3.16;260.8;1.582156;Madrid INMOBILIARIA;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-16;Salida por Consumo;700003563.0;Almacen Punto de Ventas 1;0.0;2.0;109.0;0.0;0.0;3.16;257.64;1.582156;SETECOM AIR;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-17;Salida por Consumo;700003573.0;Almacen Punto de Ventas 1;0.0;9.0;100.0;0.0;0.0;14.24;243.4;1.582156;Madrid INMOBILIARIA;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-19;Salida por Consumo;700003592.0;Almacen Punto de Ventas 1;0.0;6.0;94.0;0.0;0.0;9.49;233.91;1.582156;DRAGON;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-19;Salida por Consumo;700003594.0;Almacen Punto de Ventas 1;0.0;2.0;92.0;0.0;0.0;3.16;230.75;1.582156;Madrid INMOBILIARIA;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-20;Salida por Consumo;700003597.0;Almacen Punto de Ventas 1;0.0;6.0;86.0;0.0;0.0;9.49;221.26;1.582156;DRAGON;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-20;Venta Tienda Sin Doc;53.0;Almacen Punto de Ventas 1;0.0;12.0;74.0;0.0;0.0;18.99;202.27;1.582156;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-23;Entrada por Producci;75.0;Almacen Central;80.0;0.0;154.0;1.0;80.0;0.0;282.27;1.279737;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-23;GUIA ELECTRONICA-REM;100000569.0;Almacen Central;0.0;80.0;74.0;0.0;0.0;102.38;179.89;1.279737;ELCONSI;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-23;GUIA ELECTRONICA-REM;100000569.0;Almacen Punto de Ventas 1;80.0;0.0;154.0;0.0;102.38;0.0;282.27;1.279737;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-23;Salida por Consumo;700003614.0;Almacen Punto de Ventas 1;0.0;5.0;149.0;0.0;0.0;6.4;275.87;1.279737;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-24;Salida por Consumo;700003622.0;Almacen Punto de Ventas 1;0.0;10.0;139.0;0.0;0.0;12.8;263.07;1.279737;DRAGON;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-24;Entrada por Producci;79.0;Almacen Central;140.0;0.0;279.0;1.0;140.0;0.0;403.07;1.139367;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-25;GUIA ELECTRONICA-REM;100000574.0;Almacen Central;0.0;140.0;139.0;0.0;0.0;159.51;243.56;1.139367;Madrid INMOBILIARIA;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-25;GUIA ELECTRONICA-REM;100000574.0;Almacen Punto de Ventas 1;140.0;0.0;279.0;0.0;159.51;0.0;403.07;1.139367;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-25;Salida por Consumo;700003636.0;Almacen Punto de Ventas 1;0.0;60.0;219.0;0.0;0.0;68.36;334.71;1.139367;Madrid INMOBILIARIA;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-26;Entrada por Producci;81.0;Almacen Central;50.0;0.0;269.0;1.0;50.0;0.0;384.71;1.113462;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-26;GUIA ELECTRONICA-REM;100000576.0;Almacen Central;0.0;50.0;219.0;0.0;0.0;55.67;329.04;1.113462;JEF;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-26;GUIA ELECTRONICA-REM;100000576.0;Almacen Punto de Ventas 1;50.0;0.0;269.0;0.0;55.67;0.0;384.71;1.113462;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-26;Salida por Consumo;700003643.0;Almacen Punto de Ventas 1;0.0;6.0;263.0;0.0;0.0;6.68;378.03;1.113462;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-26;Salida por Consumo;700003645.0;Almacen Punto de Ventas 1;0.0;16.0;247.0;0.0;0.0;17.82;360.21;1.113462;CIM;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-29;Venta Tienda Sin Doc;66.0;Almacen Punto de Ventas 1;0.0;9.0;238.0;0.0;0.0;10.02;350.19;1.113462;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-01-30;Salida por Consumo;700003662.0;Almacen Punto de Ventas 1;0.0;3.0;235.0;0.0;0.0;3.34;346.85;1.113462;SETECOM AIR;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-05;Venta Tienda Sin Doc;75.0;Almacen Punto de Ventas 1;0.0;6.0;229.0;0.0;0.0;6.68;340.17;1.113462;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-06;Venta Tienda Sin Doc;77.0;Almacen Punto de Ventas 1;0.0;4.0;225.0;0.0;0.0;4.45;335.72;1.113462;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-07;Salida por Consumo;700003730.0;Almacen Punto de Ventas 1;0.0;8.0;217.0;0.0;0.0;8.91;326.81;1.113462;NEVADO CONSTRUCTORA;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-15;Salida por Consumo;700003810.0;Almacen Punto de Ventas 1;0.0;10.0;207.0;0.0;0.0;11.13;315.68;1.113462;Madrid INMOBILIARIA;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-16;Venta Tienda Sin Doc;91.0;Almacen Punto de Ventas 1;0.0;3.0;204.0;0.0;0.0;3.34;312.34;1.113462;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-17;Salida por Consumo;700003825.0;Almacen Punto de Ventas 1;0.0;15.0;189.0;0.0;0.0;16.7;295.64;1.113462;JEF;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-21;Salida por Consumo;700003844.0;Almacen Punto de Ventas 1;0.0;12.0;177.0;0.0;0.0;13.36;282.28;1.113462;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-22;Salida por Consumo;700003856.0;Almacen Punto de Ventas 1;0.0;30.0;147.0;0.0;0.0;33.4;248.88;1.113462;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-22;Salida por Consumo;700003858.0;Almacen Punto de Ventas 1;0.0;30.0;117.0;0.0;0.0;33.4;215.48;1.113462;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-23;Salida por Consumo;700003864.0;Almacen Punto de Ventas 1;0.0;4.0;113.0;0.0;0.0;4.45;211.03;1.113462;ELCONSI;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-26;Salida por Consumo;700003878.0;Almacen Punto de Ventas 1;0.0;4.0;109.0;0.0;0.0;4.45;206.58;1.113462;JEF;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-02-28;Venta Tienda Sin Doc;112.0;Almacen Punto de Ventas 1;0.0;2.0;107.0;0.0;0.0;2.23;204.35;1.113462;PROCISA INGENIEROS S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-05;Venta Tienda Sin Doc;120.0;Almacen Punto de Ventas 1;0.0;2.0;105.0;0.0;0.0;2.23;202.12;1.113462;NEVADO CONSTRUCTORA;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-06;Salida por Consumo;700003958.0;Almacen Punto de Ventas 1;0.0;10.0;95.0;0.0;0.0;11.13;190.99;1.113462;NEVADO CONSTRUCTORA;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-07;Salida por Consumo;700003975.0;Almacen Punto de Ventas 1;0.0;10.0;85.0;0.0;0.0;11.13;179.86;1.113462;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-11;Salida por Consumo;700003990.0;Almacen Punto de Ventas 1;0.0;5.0;80.0;0.0;0.0;5.57;174.29;1.113462;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-12;Salida por Consumo;700003994.0;Almacen Punto de Ventas 1;0.0;4.0;76.0;0.0;0.0;4.45;169.84;1.113462;Madrid INMOBILIARIA;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-12;Salida por Consumo;700003996.0;Almacen Punto de Ventas 1;0.0;4.0;72.0;0.0;0.0;4.45;165.39;1.113462;DRAGON;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-12;Venta Tienda Sin Doc;128.0;Almacen Punto de Ventas 1;0.0;4.0;68.0;0.0;0.0;4.45;160.94;1.113462;CIM;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-12;Venta Tienda Sin Doc;130.0;Almacen Punto de Ventas 1;0.0;41.0;27.0;0.0;0.0;45.65;115.29;1.113462;DRAGON;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-12;Salida por Consumo;700004001.0;Almacen Punto de Ventas 1;0.0;5.0;22.0;0.0;0.0;5.57;109.72;1.113462;JEF;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-13;Venta Tienda Sin Doc;132.0;Almacen Punto de Ventas 1;0.0;2.0;20.0;0.0;0.0;2.23;107.49;1.113462;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-13;Venta Tienda Sin Doc;135.0;Almacen Punto de Ventas 1;0.0;1.0;19.0;0.0;0.0;1.11;106.38;1.113462;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-13;Entrada por Compra -;59.0;Almacen Punto de Ventas 1;10.0;0.0;29.0;5.508475;55.08;0.0;161.46;2.628819;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-13;Salida por Consumo;700004013.0;Almacen Punto de Ventas 1;0.0;10.0;19.0;0.0;0.0;26.29;135.17;2.628819;PROCISA INGENIEROS S.A.C.;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-14;Salida por Consumo;700004026.0;Almacen Punto de Ventas 1;0.0;1.0;18.0;0.0;0.0;2.63;132.54;2.628819;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-15;Salida por Consumo;700004038.0;Almacen Punto de Ventas 1;0.0;2.0;16.0;0.0;0.0;5.26;127.28;2.628819;JEF;Presencial;Sector B
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-18;Salida por Consumo;700004056.0;Almacen Punto de Ventas 1;0.0;6.0;10.0;0.0;0.0;15.77;111.51;2.628819;H&R ELECTRICAL ENGINEERS S.A.C.;Online;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-18;Venta Tienda Sin Doc;145.0;Almacen Punto de Ventas 1;0.0;4.0;6.0;0.0;0.0;10.52;100.99;2.628819;Madrid INMOBILIARIA;Presencial;Sector A
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-18;Entrada por Compra -;74.0;Almacen Punto de Ventas 1;10.0;0.0;16.0;5.423729;54.24;0.0;155.23;4.375807;;;
CP-00024;CAJA DE PASE 150X150X100MM (F. G. 0.75).;2024-03-18;Salida por Consumo;700004062.0;Almacen Punto de Ventas 1;0.0;8.0;8.0;0.0;0.0;35.01;120.22;4.375807;ELCONSI;Presencial;Sector B
